asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency,vulnerability_count,critical_vulnerability_count,avg_cvss,avg_epss,patch_delay,failed_logins,anomaly_count,mfa_coverage,edr_coverage,backup_coverage,control_effectiveness,incident_probability_true,incident_occurred,total_loss,recovery_cost,downtime_hours
AST-007699,Database,Engineering,1,2,1,Low,3,0,4.5003721129007515,0.15379646842973663,22.443385356799922,15,6,0.9616437707454216,0.14075560368290213,0.7631778750057616,0.6218590831446952,0.05061847829519692,0,0.0,0.0,0.0
AST-007700,Server,Marketing,0,1,1,Medium,3,0,3.9625191392114423,0.02008998111660274,233.98739130111016,2,1,0.7058539635026547,0.6788540748842846,0.6692220010981311,0.6846433464950236,0.32333602945420853,0,0.0,0.0,0.0
AST-007701,Cloud_Storage,Engineering,0,2,1,Low,1,0,4.577267438183118,0.02195218843831577,10.002720604910046,2,1,0.5555987444143509,0.5485946918870515,0.9951528933818155,0.6997821098944059,0.006337088665833204,0,0.0,0.0,0.0
AST-007702,Workstation,Sales,0,1,2,Medium,3,1,7.592643192181883,0.09821793309373854,77.02243635256161,2,0,0.5892035045237878,0.287511445287001,0.4183854612020179,0.43170013700426885,0.051977500796384184,0,0.0,0.0,0.0
AST-007703,Workstation,Marketing,1,3,1,High,4,1,7.719042464383565,0.10500658000988909,37.813758717494196,11,3,0.8434642703512466,0.7216658132666489,0.6182527611813038,0.7277942815997331,0.03873231556937332,0,0.0,0.0,0.0
AST-007704,Database,Finance,1,3,1,Medium,3,2,9.910472194764623,0.1764938700109566,27.267231143205166,15,4,0.8701786339408702,0.8224009033016646,0.7566774245899514,0.8164189872774954,0.09995104898722147,0,0.0,0.0,0.0
AST-007705,Server,Finance,0,1,1,Medium,5,1,9.44577785674676,0.03584266731904484,67.26894620113181,3,1,0.1778412185995769,0.35869440371983907,0.9899929408873069,0.508842854402241,0.0939664840682923,0,0.0,0.0,0.0
AST-007706,Server,Marketing,0,1,1,Low,3,0,3.500783188967345,0.1290325463138605,10.083372162768674,1,1,0.7157799933846674,0.3212040494249982,0.35244775065999534,0.46314393115655356,0.002198462542407648,0,0.0,0.0,0.0
AST-007707,Workstation,Engineering,0,4,1,Critical,1,0,5.467354348720283,0.0035135093666285133,2.1530526320419265,2,3,0.0,0.9069530945423319,0.5516510125057644,0.4862013690160321,0.018716859061584646,0,0.0,0.0,0.0
AST-007708,Workstation,Engineering,0,4,1,High,3,2,6.888305780708069,0.22685448290378518,5.759178291187821,1,0,0.8946076624427587,0.7503577784472404,0.8490252629916875,0.8313302346272288,0.015610604879121488,0,0.0,0.0,0.0
AST-007709,Workstation,Finance,0,2,3,Critical,0,0,0.0,0.0,51.32691088427789,2,2,0.7345473435028224,0.46914662940893687,0.5377784737974287,0.5804908155697294,0.01655041993108755,0,0.0,0.0,0.0
AST-007710,Network_Device,Finance,0,2,1,Low,0,0,0.0,0.0,52.4127307090163,2,0,0.9372078622934082,0.5055689491882659,0.9216618680871967,0.788146226522957,0.013122468309378096,0,0.0,0.0,0.0
AST-007711,Server,Sales,0,3,2,High,3,1,8.122325564927358,0.003690034396561547,3.905301464974646,0,2,0.7741475433717979,0.5519661146821883,0.6489943542322165,0.6583693374287343,0.0050306772915901365,0,0.0,0.0,0.0
AST-007712,Database,Marketing,0,1,2,Medium,2,0,3.83772338092831,0.09392944011266215,21.444893229818046,2,0,0.0,0.6154047303980313,0.821860131519514,0.4790882873058484,0.026723210975156435,0,0.0,0.0,0.0
AST-007713,Server,Engineering,0,2,2,Medium,2,1,9.22191547711345,0.014811343212926192,0.8917882900280657,1,1,0.62636607645584,0.6307365831668282,0.8783721057529227,0.7118249217918636,0.004871170084814106,0,0.0,0.0,0.0
AST-007714,Workstation,Sales,0,2,1,Medium,2,0,4.3568814471423565,0.24407965211116275,44.07357805100737,2,2,0.5214061776182977,0.5069625241485841,0.5771218036775225,0.5351635018148014,0.02418503708518743,0,0.0,0.0,0.0
AST-007715,Server,Engineering,0,3,3,High,2,0,4.780715402000069,0.035150088201097385,22.056937324779152,0,1,0.5403159232641658,0.6599857469647621,0.9421974633261265,0.7141663778516848,0.005441701121492225,0,0.0,0.0,0.0
AST-007716,Cloud_Storage,Finance,0,1,1,Medium,1,0,4.030471678695744,0.06754193782114667,43.91971193458787,2,1,0.3884321787305801,0.8647973884390914,0.14918635171664105,0.46747197296210413,0.007539243331440727,0,0.0,0.0,0.0
AST-007717,Server,Marketing,0,2,1,Low,4,2,8.075275565091513,0.20750425854612647,6.468062107300432,2,0,0.23719393789325663,0.16263310466592848,0.7813456943825664,0.3937242456472505,0.07030468603174107,0,0.0,0.0,0.0
AST-007718,Cloud_Storage,HR,0,2,1,Low,3,0,5.297529160864271,0.006277017641141964,50.025521717369124,1,0,0.20357292590587156,0.6409175496314615,0.6751389620025765,0.5065431458466365,0.04048599653419804,0,0.0,0.0,0.0
AST-007719,Workstation,Marketing,0,3,1,Medium,1,1,8.017050760279162,0.15882401157897902,30.194476843188713,1,0,0.748532494806032,0.3245309864219751,0.9539242708371906,0.6756625840217326,0.013143971347639982,0,0.0,0.0,0.0
AST-007720,Cloud_Storage,Operations,0,2,1,Medium,1,0,3.1010851464187974,0.10569558322437192,82.26102127000533,1,0,0.8825359617277436,0.5512238197939254,0.806482400064564,0.7467473938620777,0.032219976155538115,0,0.0,0.0,0.0
AST-007721,Workstation,HR,1,4,1,High,3,2,9.23973860510191,0.11959047837880386,14.791241569262452,11,2,0.8145557667347324,0.9721986067851724,0.9983578244337825,0.9283707326512292,0.09804920373192776,0,0.0,0.0,0.0
AST-007722,Cloud_Storage,Sales,0,4,1,Medium,2,0,5.675186813817795,0.02455983312444607,32.733825888780856,2,1,0.8683301836764077,0.9263771264727912,0.7404798429283352,0.8450623843591781,0.004949975158275636,0,0.0,0.0,0.0
AST-007723,Server,HR,0,2,2,Medium,3,1,8.060526588792955,0.20153034154847488,16.77305005254274,2,1,0.8340168092956443,0.6786568445332543,0.7084563892723585,0.7403766810337524,0.00829001493984237,0,0.0,0.0,0.0
AST-007724,Workstation,HR,0,1,3,Medium,1,0,5.807226699215641,0.027620397784345836,88.23715121855636,1,2,0.14633193124199362,0.12000195576320456,0.49159987202441474,0.2526445863432043,0.12246885261110761,0,0.0,0.0,0.0
AST-007725,Cloud_Storage,Sales,0,2,1,Medium,3,1,8.111578505464367,0.054252771077423,75.30955452927542,1,2,0.8868411046250477,0.8984818586842881,0.7503983519774328,0.8452404384289228,0.014130899877996032,0,0.0,0.0,0.0
AST-007726,Server,Marketing,1,4,1,Critical,1,0,3.844969120711264,0.2742899541684365,0.8074690836794568,18,3,0.8170632609076277,0.7773652277310026,0.8358389321168865,0.810089140251839,0.030875997717179707,0,0.0,0.0,0.0
AST-007727,Server,Sales,0,1,2,Medium,3,1,8.94833838758728,0.12101705678489567,46.88771008561231,6,0,0.6496431147023441,0.6054563348136757,0.9632523853289194,0.7394506116149797,0.02518100573530791,0,0.0,0.0,0.0
AST-007728,Workstation,Operations,0,2,2,Medium,2,0,6.237458182977974,0.17990910080964614,7.368076844751449,2,3,0.7045870023693124,0.2191767241051449,0.7987899521340365,0.5741845595361647,0.012371670713432648,0,0.0,0.0,0.0
AST-007729,Cloud_Storage,Finance,0,1,1,Low,1,0,5.350832736049059,0.11175041363657581,51.09605667741244,4,0,0.2341022038642839,0.21247120611719147,0.5208470830220246,0.32247349766783334,0.040822499195921826,0,0.0,0.0,0.0
AST-007730,Workstation,Finance,0,1,3,Medium,5,1,9.356542175015964,0.027841059054324394,117.95395607195253,0,0,0.48897072372566874,0.21592859213533805,0.49975040570383583,0.4015499071882809,0.22736978345743833,0,0.0,0.0,0.0
AST-007731,Workstation,HR,0,2,3,High,3,0,4.621922392527459,0.00495618415769277,8.347172841150902,1,2,0.47922022092021216,0.3405679027205414,0.7391558152620789,0.5196479796342776,0.023902309206620388,0,0.0,0.0,0.0
AST-007732,Server,Sales,0,2,2,Medium,2,0,4.904855470215216,0.14287755702627566,9.695999402376225,1,0,0.7654999532849874,0.675700826340812,0.816033343092727,0.7524113742395088,0.002497474845816892,0,0.0,0.0,0.0
AST-007733,Server,Sales,0,2,1,Medium,1,0,6.336210450289273,0.3571493206034713,32.33904619767717,5,0,0.593008528809562,0.7265945257509789,0.9775553951144944,0.7657194832250118,0.011899469566184857,0,0.0,0.0,0.0
AST-007734,Network_Device,Sales,0,4,1,High,1,0,5.91511778447996,0.2224364502666656,2.191620643377397,4,0,0.6954121908221069,0.6466304070917686,0.9718908494823609,0.7713111491320789,0.002558089861516368,0,0.0,0.0,0.0
AST-007735,Server,Operations,0,1,2,Low,0,0,0.0,0.0,44.68324535745605,4,1,0.6263989200320284,0.6928613572956492,0.8592927199826041,0.7261843324367606,0.01154950680840466,0,0.0,0.0,0.0
AST-007736,Workstation,Operations,1,1,1,Low,2,0,4.568036125493374,0.12098709620826548,14.670447454118321,18,3,0.19813167792838765,0.22583958217565742,0.7960211697489085,0.4066641432843179,0.06518066405760078,0,0.0,0.0,0.0
AST-007737,Cloud_Storage,Marketing,0,4,1,High,1,0,4.86614531733337,0.07665404111346594,14.504076732286979,2,0,0.8851800122311947,0.47798007253778557,0.9877540750914912,0.7836380532868238,0.007274209254835202,0,0.0,0.0,0.0
AST-007738,Server,Engineering,0,2,1,Medium,5,1,8.794077920176127,0.11277323021907147,58.731109745772045,2,1,0.3550465470819121,0.4076341042642887,0.6550183986898533,0.4725663500120181,0.03989703784113322,0,0.0,0.0,0.0
AST-007739,Workstation,Engineering,0,1,1,Low,1,1,7.3991837299466905,0.014151589494864817,40.720849431853935,3,0,0.3640672960030321,0.5907257856839724,0.1613688044874528,0.37205396205815244,0.04140109877635536,0,0.0,0.0,0.0
AST-007740,Server,Engineering,0,3,1,Medium,1,1,6.776725249039988,0.09978335171874742,29.791241204734874,4,0,0.7025726151497496,0.4907229446315648,0.8995697085900695,0.6976217561237946,0.012472268059213006,0,0.0,0.0,0.0
AST-007741,Workstation,Marketing,1,4,3,Critical,1,0,5.874913102163804,0.17086336843475683,15.669222640507407,17,2,0.0,0.8835265111709814,0.8937119235214953,0.5924128115641589,0.04109201880453226,0,0.0,0.0,0.0
AST-007742,Server,Sales,0,2,3,High,2,0,3.674558193589796,0.07895851881488647,1.7344812101439702,2,0,0.5824502747885164,0.8628945131830081,0.8664306886538437,0.7705918255417893,0.007397374040679574,0,0.0,0.0,0.0
AST-007743,Workstation,Engineering,0,3,2,High,2,0,4.84965077489233,0.0909109010443449,35.170292274570514,3,0,0.6984564187863772,0.6912632958646543,0.9868646718038315,0.7921947954849543,0.00591780071973166,0,0.0,0.0,0.0
AST-007744,Database,Sales,0,1,1,Low,2,1,9.34801247323078,0.07186006671779607,198.47265463468923,3,0,0.11154983399039467,0.3451739316639758,0.9825154172033631,0.4797463942859112,0.5026459577285619,1,27382.331572420477,4581.204060853826,10.138094170174632
AST-007745,Workstation,HR,0,1,1,Low,1,0,4.515006853813172,0.014224041390292241,49.50747739582611,2,0,0.4313044294844807,0.10354424649733393,0.6123430756716126,0.38239725055114243,0.0283834514696621,0,0.0,0.0,0.0
AST-007746,Workstation,Engineering,0,4,2,High,5,1,7.990830178159524,0.1510560793821819,0.7170702751497925,3,1,0.8921912340777889,0.540040148581582,0.9403959206815458,0.7908757677803054,0.009387944963134425,0,0.0,0.0,0.0
AST-007747,Server,HR,1,2,2,Medium,4,1,9.461278902679691,0.1214911138219749,34.303608402151546,11,6,0.39259103614766266,0.8816711684627058,0.6513088985184539,0.6418570343762741,0.16174899719331798,0,0.0,0.0,0.0
AST-007748,Workstation,Marketing,1,1,2,Medium,2,1,9.410493586428997,0.26755515261172425,12.343965784369633,24,3,0.6308429654436948,0.8392511198597604,0.5330298037727801,0.6677079630254118,0.19202755268577754,0,0.0,0.0,0.0
AST-007749,Database,Finance,0,2,1,Low,3,0,6.601912537745186,0.1422239209735328,73.05709011949762,4,0,0.36913397484358385,0.0528797134871946,0.8991554358426624,0.44038970805781363,0.05574836285200085,1,39620.106694213195,11022.809082585685,70.0245190936629
AST-007750,Workstation,Operations,1,2,2,Medium,6,3,8.352207345079266,0.41396919426120277,23.56886727113402,18,7,0.7172714983702754,0.4483399701209151,0.8111047657127256,0.6589054114013053,0.4805402216013478,0,0.0,0.0,0.0
AST-007751,Server,Marketing,0,1,3,High,0,0,0.0,0.0,79.65365505750886,4,1,0.44615723214559344,0.7134513661825986,0.8880497484288585,0.6825527822523503,0.019577860619529232,0,0.0,0.0,0.0
AST-007752,Workstation,Marketing,1,2,1,Medium,4,2,8.607055714174157,0.12969523846120473,5.880518987251535,8,2,0.3884841866705107,0.8022739948758753,0.6419000074272849,0.6108860629912236,0.11507807069989971,0,0.0,0.0,0.0
AST-007753,Server,Marketing,1,1,1,Low,4,3,8.551161536634137,0.1236856092381657,13.211618127505172,12,0,0.3993726744144172,0.37497007349620304,0.8359778432484871,0.5367735303863691,0.3131366208547156,1,31387.987192689605,12133.244652365209,2.2600406571637537
AST-007754,Workstation,Engineering,0,1,2,Medium,4,2,7.358894872045119,0.17472733451853056,69.08577154878114,0,1,0.7434977125471305,0.20973202780924347,0.9592066952692127,0.6374788118751956,0.08882103678472299,0,0.0,0.0,0.0
AST-007755,Server,HR,0,2,2,Medium,0,0,0.0,0.0,11.142819017450817,0,2,0.6580167072957045,0.7304141968799761,0.9629787676763811,0.7838032239506872,0.001486513728099072,0,0.0,0.0,0.0
AST-007756,Workstation,Operations,1,1,1,Medium,6,1,7.3122644588272285,0.18173589089108216,30.98137012788232,11,0,0.49502971224307335,0.26401337722513457,0.502984650762321,0.4206759134101763,0.11557683393554237,0,0.0,0.0,0.0
AST-007757,Server,Engineering,0,1,3,High,1,0,6.774218059515011,0.011048040787073853,64.46419285478783,1,5,0.7764897808737378,0.24171484356752196,0.3258399807354406,0.4480148683922334,0.04288892262251887,0,0.0,0.0,0.0
AST-007758,Network_Device,Finance,0,4,1,Critical,2,0,4.442528387761087,0.0029899652449425023,1.4754503294722388,1,0,0.5924421758519693,0.284986181509509,0.9324853069464727,0.603304554769317,0.006891068439008728,0,0.0,0.0,0.0
AST-007759,Network_Device,Operations,0,2,3,High,0,0,0.0,0.0,7.852109277544732,1,0,0.5934098215692998,0.7269708143101414,0.9794631762499666,0.766614604043136,0.005222826662467912,0,0.0,0.0,0.0
AST-007760,Server,Marketing,1,2,1,Low,4,2,9.134984520243153,0.06187182274218991,28.042664223970668,11,5,0.4376793880618867,0.3316897600885118,0.8531686070066477,0.5408459183856821,0.500895042939744,1,341516.66619431035,70440.91371745661,55.6756166817289
AST-007761,Workstation,Sales,1,1,1,Medium,5,2,9.2846457440629,0.23105175451613003,36.70249775180285,22,3,0.9600050398728267,0.3682015025187483,0.16213524282934694,0.49678059507364064,0.15770927373067145,1,5000.0,1464.3153939219903,8.82184533115527
AST-007762,Server,Finance,0,1,3,High,1,0,4.161780322333578,0.10014963111052473,9.879553513663929,4,0,0.39082680500251277,0.4198582327051775,0.5492700640153038,0.453318367240998,0.015360044312350309,0,0.0,0.0,0.0
AST-007763,Database,HR,1,2,3,High,7,4,7.2242140160267105,0.1564070913134491,67.44607749529116,19,1,0.19116027343537603,0.6414640792509579,0.7836063332622508,0.5387435619828617,0.6958839400916486,1,30242.157159443646,7244.073650586323,54.6071541552936
AST-007764,Workstation,Finance,0,1,4,Medium,2,2,10.0,0.07746172638610807,44.482990986428305,3,0,0.5310304172523767,0.0969432721785766,0.69468518361448,0.44088629101514437,0.08246330007012376,0,0.0,0.0,0.0
AST-007765,Workstation,Engineering,1,2,1,Medium,6,1,10.0,0.1277750554234942,47.888195956243784,17,3,0.7483384261936626,0.5817815737798695,0.8002300367654223,0.7101166789129848,0.10601822808276372,0,0.0,0.0,0.0
AST-007766,Workstation,Sales,0,2,2,High,1,1,9.42837568166776,0.008703521908975288,30.529078965093365,0,0,0.9263118985630185,0.8127032678294787,0.8522821164829603,0.8637657609584859,0.0023055065586017566,0,0.0,0.0,0.0
AST-007767,Server,Engineering,0,2,1,Low,2,0,4.793440759640432,0.00029544073895596863,82.59412698685881,1,1,0.6916293723786712,0.35073448764433923,0.9692098640760879,0.6705245746996994,0.015509125858141617,0,0.0,0.0,0.0
AST-007768,Database,Operations,0,1,1,Low,0,0,0.0,0.0,5.921256395581252,4,0,0.7636965571247775,0.11744578300840781,0.11568115964116793,0.3322744999247844,0.005710930238164602,0,0.0,0.0,0.0
AST-007769,Server,Marketing,0,1,1,Low,2,1,8.856408433714803,0.06561363044716398,26.736001175184303,6,0,0.0,0.6358171447667287,0.7926226774979551,0.4761466074215613,0.045336052372368735,0,0.0,0.0,0.0
AST-007770,Workstation,Marketing,0,5,1,High,3,1,9.07919688687963,0.0008090357062778569,2.2441396821493793,1,0,0.6730056492033273,0.7280353130548985,0.9721031455291074,0.7910480359291111,0.005331377030438144,0,0.0,0.0,0.0
AST-007771,Workstation,Finance,1,5,3,Critical,3,0,4.764585019926386,0.11114155619289591,17.657913790931115,16,1,0.6841800543104465,0.8361596297856279,0.97903568415255,0.8331251227495414,0.013301717835483663,0,0.0,0.0,0.0
AST-007772,Workstation,Marketing,0,2,1,Low,1,1,8.06520821772952,0.07604375874734513,88.82725441994184,2,1,0.8488510687729122,0.4965357811651507,0.878746983200734,0.7413779443795989,0.04260132129544427,0,0.0,0.0,0.0
AST-007773,Server,Marketing,1,3,2,High,4,0,4.508006738858682,0.17529734867833602,6.77726957517145,15,2,0.0,0.6197063779052444,0.7894921272080151,0.4697328350377532,0.07801397939712276,0,0.0,0.0,0.0
AST-007774,Database,Operations,0,2,2,High,3,0,3.759915210978755,0.03330108999877643,19.486539857117712,5,0,0.9091458191749049,0.5068429599766392,0.9173601604034526,0.7777829798516657,0.0048974112814243985,0,0.0,0.0,0.0
AST-007775,Database,HR,0,1,1,Low,1,0,5.048225699052507,0.03752436794126326,19.36317969249482,4,0,0.21036086697031994,0.6055974438628455,0.8712888171394942,0.5624157093242199,0.010873995406947626,0,0.0,0.0,0.0
AST-007776,Server,HR,0,1,4,High,2,0,5.301811816154362,0.15647105950472598,17.257388112738585,3,0,0.1383062206318134,0.23858942911285094,0.9086673596924061,0.42852100314569014,0.023763205782055874,0,0.0,0.0,0.0
AST-007777,Database,Engineering,1,1,1,Low,8,3,8.935803937857768,0.3029402435346245,34.4224553097734,11,1,0.0,0.3815667000256172,0.40549430791270746,0.2623536693127749,0.5546448546309697,0,0.0,0.0,0.0
AST-007778,Network_Device,Engineering,0,2,3,High,0,0,0.0,0.0,31.36650271544456,4,3,0.6037757322705929,0.15693534579364554,0.5551213455238421,0.4386108078626935,0.01068833453362121,0,0.0,0.0,0.0
AST-007779,Network_Device,HR,1,2,3,Medium,6,2,9.558220875340602,0.029850168575089046,119.04613191030052,13,1,0.1789303644809356,0.4686566125246043,0.9202101695917165,0.5225990488657521,0.7679493058819598,0,0.0,0.0,0.0
AST-007780,Workstation,Finance,1,4,3,Critical,5,1,8.751912021226119,0.057257984629502524,3.235484085964331,16,3,0.746369725482714,0.7553964111164179,0.8874990314687838,0.7964217226893053,0.05834478750151926,0,0.0,0.0,0.0
AST-007781,Workstation,HR,0,3,2,High,0,0,0.0,0.0,126.97194233778137,1,1,0.9181656140367228,0.8343888039538665,0.7300536057605544,0.8275360079170478,0.039223819261593434,0,0.0,0.0,0.0
AST-007782,Server,Engineering,0,4,1,Medium,2,0,4.965222803949633,0.20539946112152785,3.9692930982561423,2,0,0.6326319354491234,0.58484947622767,0.6073756916021131,0.6082857010929689,0.007886042494014334,0,0.0,0.0,0.0
AST-007783,Network_Device,Sales,1,4,1,High,6,1,8.490139394887636,0.04530105578139282,5.320902385057011,15,5,0.8900286334610695,0.49421647482181064,0.9106606224820489,0.764968576921643,0.04056785505032361,0,0.0,0.0,0.0
AST-007784,Server,Marketing,1,3,2,High,6,2,9.333244000206196,0.13722191891635366,21.51470578184945,17,2,0.48563593415723033,0.5280009612910712,0.6506100580260484,0.55474898449145,0.19475438404936105,1,654805.0859720898,197770.54483397497,324.00606644164856
AST-007785,Cloud_Storage,Operations,0,1,1,Low,3,0,4.619040805307994,0.0077348523425429016,51.670706266753044,2,1,0.7108139906742549,0.15849194361869418,0.39839832095698274,0.4225680850833106,0.03198235173215293,0,0.0,0.0,0.0
AST-007786,Workstation,Sales,0,1,3,High,1,0,4.846894616121067,0.07409927442311184,18.53641835124925,3,0,0.7935455572823319,0.06765541155349725,0.9334993391406957,0.5982334359921749,0.007677034798082859,0,0.0,0.0,0.0
AST-007787,Database,Sales,0,2,2,High,1,0,4.855145964481957,0.05084747474824463,33.26305850706934,1,0,0.9073143806695305,0.15880420223925582,0.5225748246611153,0.5295644691899671,0.008281817082334527,0,0.0,0.0,0.0
AST-007788,Cloud_Storage,Marketing,0,2,1,Low,2,0,4.821346811246571,0.05882818776987165,3.629310005289329,4,0,0.4889312294146618,0.635256269583182,0.23817371846371485,0.45412040582051966,0.0033968149523879118,0,0.0,0.0,0.0
AST-007789,Server,HR,0,1,1,Low,2,1,8.26839686664831,0.42362393552724215,62.19769967090861,3,1,0.6235620946776759,0.289111591556442,0.985015465103181,0.6325630504457663,0.04878276516254631,0,0.0,0.0,0.0
AST-007790,Workstation,Finance,0,3,1,Low,3,1,8.019087722888623,0.00847791903136889,22.94042754008963,4,0,0.8596341926443506,0.713496907252054,0.8893122961663784,0.820814465354261,0.005711055324012509,0,0.0,0.0,0.0
AST-007791,Workstation,Sales,0,5,2,Critical,0,0,0.0,0.0,11.778152934444417,0,0,0.7425572677100049,0.7310590587715419,0.9201973392617901,0.7979378885811123,0.004770384616740925,0,0.0,0.0,0.0
AST-007792,Server,Finance,0,2,1,Low,3,2,9.917903307930809,0.02643813766901411,64.24745866948211,0,0,0.5229920012655839,0.3229834159894871,0.6616511534250438,0.502542190226705,0.0836882340882378,0,0.0,0.0,0.0
AST-007793,Workstation,Operations,1,2,2,Low,2,0,4.55756545806355,0.12983125622488867,48.126808389892055,21,1,0.6980583357354213,0.5262627368821834,0.947773315717586,0.7240314627783969,0.02139039766666211,0,0.0,0.0,0.0
AST-007794,Workstation,Operations,1,3,2,Medium,3,1,8.276749064326488,0.1073430292540128,73.7949052203375,14,3,0.5767362606849277,0.6801954330192272,0.8988210018626053,0.7185842318555867,0.26626832242725723,0,0.0,0.0,0.0
AST-007795,Workstation,Operations,1,1,1,Low,4,0,6.614088018582548,0.25580815145899216,108.102089909404,12,3,0.3108275800416806,0.17892251805231224,0.5694884906315159,0.3530795295751696,0.49432060319467636,1,367789.9245829262,72254.55783681873,5.267251704563157
AST-007796,Server,Engineering,1,1,2,Medium,6,1,9.62249401797247,0.05323349786491067,18.04344112684802,19,5,0.9166194881656441,0.09854085411956869,0.8347358989540554,0.6166320804130894,0.06804068612868168,0,0.0,0.0,0.0
AST-007797,Cloud_Storage,Sales,0,3,2,Medium,2,1,8.939631962973843,0.23671126075574733,20.559669178433406,1,1,0.5920809345451717,0.7686735659675813,0.9348870687142302,0.7652138564089944,0.0072900744970041155,0,0.0,0.0,0.0
AST-007798,Server,Operations,1,3,1,High,3,1,8.703662702585415,0.039270524080917496,31.51646280639462,10,4,0.8230331040708172,0.6846671535513547,0.7503043429706392,0.7526682001976037,0.09048613987460878,0,0.0,0.0,0.0
AST-007799,Server,Engineering,1,2,4,High,4,0,4.805960123854319,0.11405433337610432,61.68689774318044,13,3,0.8489056454688396,0.593196703674603,0.7705722748440242,0.7375582079958223,0.07417898543883479,0,0.0,0.0,0.0
AST-007800,Server,Operations,1,4,1,High,2,0,5.0284672955401835,0.24898137372192403,18.298483110109398,27,1,0.5646739701666499,0.5204280915066108,0.9273151635792535,0.6708057417508381,0.0648875182561783,0,0.0,0.0,0.0
AST-007801,Server,HR,0,1,1,Low,1,0,4.870375857664392,0.09398633371168418,28.54793991651488,1,0,0.8613717571042029,0.5925025578298193,0.5796972752231199,0.6778571967190473,0.010762461139530242,0,0.0,0.0,0.0
AST-007802,Server,Sales,0,2,3,High,4,0,4.451086038150397,0.16990433623192946,76.46758193160329,1,0,0.5911425472718362,0.5533991754402982,0.8641936031633731,0.6695784419585026,0.08427816771823948,0,0.0,0.0,0.0
AST-007803,Cloud_Storage,Engineering,0,2,1,Medium,3,1,10.0,0.23256919834703424,57.34534008932278,3,0,0.9155084099221796,0.6532353150989458,0.7995278887207167,0.7894238712472808,0.024848007793081266,0,0.0,0.0,0.0
AST-007804,Database,Operations,0,1,1,Medium,2,1,9.23139502826724,0.009559721358516252,10.876400739705732,1,2,0.3035386466017842,0.48051620535621287,0.26072985058085246,0.34826156751294984,0.03998342727799016,0,0.0,0.0,0.0
AST-007805,Server,Engineering,1,1,2,Medium,6,0,5.660820106997776,0.3137661626592659,78.00661365097551,16,1,0.6850963036497925,0.37796366079391647,0.9040715398375322,0.6557105014270803,0.07412670804560925,0,0.0,0.0,0.0
AST-007806,Server,Operations,0,4,2,Critical,1,0,3.621937934262825,0.035314310950147795,10.798161683548242,2,0,0.0,0.7828698610198761,0.8943223846835319,0.559064081901136,0.0133372697358042,0,0.0,0.0,0.0
AST-007807,Workstation,HR,1,1,1,Low,6,2,9.382806865325882,0.18383492386343955,77.28274996558801,13,3,0.6605647912276263,0.587268913496929,0.6497497963812359,0.6325278337019303,0.6186741746647209,1,44019.23056152343,15029.51825359578,7.687995086898356
AST-007808,Network_Device,Finance,0,1,1,Low,3,1,6.4392923910564415,0.040928848066684766,3.5485894834995277,2,2,0.07543374117091761,0.26307109258510575,0.9294753794577812,0.4226600710712682,0.043448084561298846,0,0.0,0.0,0.0
AST-007809,Server,Operations,0,2,1,Low,0,0,0.0,0.0,15.569355968154316,2,0,0.8877180359828578,0.5656637031820505,0.9899560410433987,0.8144459267361023,0.007250543894402931,1,9626.47891092533,3225.3129657561185,63.83108943590792
AST-007810,Server,Finance,0,1,2,Low,1,0,5.801442500287116,0.04620935472354908,93.02141708721625,3,0,0.0,0.443795374783279,0.4620347828982619,0.30194338589384695,0.06087521023901117,0,0.0,0.0,0.0
AST-007811,Server,Sales,0,4,2,Critical,3,2,9.26758066732977,0.1090406366913576,5.393082091396399,2,0,0.8256887198312869,0.8569957216329778,0.9087860662513333,0.863823502571866,0.008504265677883729,0,0.0,0.0,0.0
AST-007812,Server,HR,0,1,2,Low,2,0,2.952050446895498,0.018184796101758716,168.93033810737126,4,0,0.47421847692506225,0.1959464345354122,0.8310320345257008,0.5003989819953918,0.29345016007052355,0,0.0,0.0,0.0
AST-007813,Server,Sales,0,2,2,Medium,0,0,0.0,0.0,45.152067608764185,1,1,0.5485552809573907,0.2866557569612984,0.5248437976895781,0.45335161186942247,0.010452494061842364,0,0.0,0.0,0.0
AST-007814,Workstation,Finance,0,1,1,Low,5,1,9.911288199229524,0.16122612428605418,13.69522772506256,2,0,0.8244892916458391,0.8302522572901593,0.7600628862595042,0.8049348117318343,0.008095562297599281,0,0.0,0.0,0.0
AST-007815,Server,HR,1,3,1,Medium,7,1,7.599304219559024,0.11205250890648114,3.996602317747158,22,0,0.6259553548177665,0.4652862464766719,0.8138149614044361,0.6350188542329581,0.05219423653391997,1,199458.59923314519,72308.43410333918,11.183734345975827
AST-007816,Workstation,Marketing,0,2,1,Low,1,0,5.776673500632247,0.13834464252773412,70.38677823056344,4,0,0.0,0.6679267655560399,0.4192338888053578,0.36238688478713255,0.06788209295438932,1,5000.0,1996.3173562254656,59.71458815767937
AST-007817,Server,HR,1,1,1,Low,7,2,8.587114955511742,0.17894883591509111,42.07913776333491,15,2,0.9828933684028168,0.5420884158697268,0.6025297873889808,0.7091705238871748,0.1641368158431588,0,0.0,0.0,0.0
